sample_idx,has_hemorrhage,iou_hemorrhage,iou_background,mean_iou,true_positives,false_positives,false_negatives,true_negatives,sensitivity,specificity,precision,recall,dice
2031,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2032,True,0.0,0.997,0.4985,0,0,195,65341,0.0,1.0,N/A,0.0,0.0
2033,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2034,True,0.3241,0.9985,0.6613,47,1,97,65391,0.3264,1.0,0.9792,0.3264,0.4896
2035,True,0.0,0.9997,0.4999,0,0,18,65518,0.0,1.0,N/A,0.0,0.0
2036,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2037,True,0.3687,0.9786,0.6737,807,1366,16,63347,0.9806,0.9789,0.3714,0.9806,0.5387
2038,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2039,True,0.6581,0.9994,0.8288,77,38,2,65419,0.9747,0.9994,0.6696,0.9747,0.7938
2040,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2041,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2042,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2043,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2044,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2045,True,0.4483,0.9847,0.7165,806,694,298,63738,0.7301,0.9892,0.5373,0.7301,0.619
2046,True,0.0,0.9973,0.4986,0,0,180,65356,0.0,1.0,N/A,0.0,0.0
2047,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2048,True,0.3929,0.999,0.6959,44,0,68,65424,0.3929,1.0,1.0,0.3929,0.5641
2049,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2050,True,0.8049,0.9998,0.9023,66,2,14,65454,0.825,1.0,0.9706,0.825,0.8919
2051,True,0.0,0.9959,0.4979,0,0,270,65266,0.0,1.0,N/A,0.0,0.0
2052,True,0.8772,0.9996,0.9384,200,16,12,65308,0.9434,0.9998,0.9259,0.9434,0.9346
2053,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2054,True,0.2963,0.9898,0.6431,280,19,646,64591,0.3024,0.9997,0.9365,0.3024,0.4571
2055,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2056,True,0.0,0.9911,0.4956,0,0,580,64956,0.0,1.0,N/A,0.0,0.0
2057,True,0.0,0.9996,0.4998,0,0,29,65507,0.0,1.0,N/A,0.0,0.0
2058,True,0.178,0.9952,0.5866,68,85,229,65154,0.229,0.9987,0.4444,0.229,0.3022
2059,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2060,True,0.7627,0.9998,0.8812,45,12,2,65477,0.9574,0.9998,0.7895,0.9574,0.8654
2061,True,0.0,0.9888,0.4944,0,0,732,64804,0.0,1.0,N/A,0.0,0.0
2062,True,0.5072,0.9958,0.7515,283,264,11,64978,0.9626,0.996,0.5174,0.9626,0.673
2063,False,0.0,1.0,0.5,0,3,0,65533,N/A,1.0,0.0,N/A,0.0
2064,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2065,True,0.6623,0.9996,0.831,51,0,26,65459,0.6623,1.0,1.0,0.6623,0.7969
2066,True,0.0581,0.9978,0.5279,9,0,146,65381,0.0581,1.0,1.0,0.0581,0.1098
2067,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2068,True,0.0,0.9986,0.4993,0,0,90,65446,0.0,1.0,N/A,0.0,0.0
2069,True,0.0928,0.9735,0.5332,177,0,1730,63629,0.0928,1.0,1.0,0.0928,0.1699
2070,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2071,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2072,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2073,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2074,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2075,True,0.6721,0.9994,0.8358,82,40,0,65414,1.0,0.9994,0.6721,1.0,0.8039
2076,True,0.6097,0.9954,0.8026,464,243,54,64775,0.8958,0.9963,0.6563,0.8958,0.7576
2077,True,0.5724,0.9862,0.7793,1190,634,255,63457,0.8235,0.9901,0.6524,0.8235,0.7281
2078,True,0.8069,0.9983,0.9026,468,108,4,64956,0.9915,0.9983,0.8125,0.9915,0.8931
2079,True,0.1015,0.9954,0.5484,34,0,301,65201,0.1015,1.0,1.0,0.1015,0.1843
2080,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2081,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2082,True,0.1897,0.9858,0.5877,217,227,700,64392,0.2366,0.9965,0.4887,0.2366,0.3189
2083,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2084,True,0.9469,0.9981,0.9725,2193,95,28,63220,0.9874,0.9985,0.9585,0.9874,0.9727
2085,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2086,True,0.0,0.9972,0.4986,0,0,186,65350,0.0,1.0,N/A,0.0,0.0
2087,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2088,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2089,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2090,True,0.0,0.9948,0.4974,0,0,338,65198,0.0,1.0,N/A,0.0,0.0
2091,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2092,True,0.0,0.9833,0.4917,0,0,1092,64444,0.0,1.0,N/A,0.0,0.0
2093,True,0.1833,0.9969,0.5901,46,28,177,65285,0.2063,0.9996,0.6216,0.2063,0.3098
2094,True,0.0,0.9975,0.4988,0,0,163,65373,0.0,1.0,N/A,0.0,0.0
2095,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2096,True,0.8514,0.9998,0.9256,63,9,2,65462,0.9692,0.9999,0.875,0.9692,0.9197
2097,True,0.1546,0.9945,0.5745,66,2,359,65109,0.1553,1.0,0.9706,0.1553,0.2677
2098,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2099,True,0.6773,0.9985,0.8379,212,19,82,65223,0.7211,0.9997,0.9177,0.7211,0.8076
2100,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2101,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2102,True,0.0,0.9839,0.4919,0,0,1056,64480,0.0,1.0,N/A,0.0,0.0
2103,True,0.0,0.9925,0.4963,0,0,491,65045,0.0,1.0,N/A,0.0,0.0
2104,True,0.1498,0.9971,0.5734,34,0,193,65309,0.1498,1.0,1.0,0.1498,0.2605
2105,True,0.764,0.9979,0.881,437,2,133,64964,0.7667,1.0,0.9954,0.7667,0.8662
2106,True,0.753,0.9981,0.8755,378,9,115,65034,0.7667,0.9999,0.9767,0.7667,0.8591
2107,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2108,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
2109,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
